question_id,image_filename,Marks,solution_image_id,solve_text,subject
12,1083.jpg,0.0,1082.0,"I →  /frac{1}{2} →  /frac{1}{4} → ... : A||B
A B

এখন,

I /frac{1}{8} = /frac{1}{2}cos^2 θ  ( /frac{1}{2}+cos^2 θ) cos^2 θ
A C B


.. ম্যালাসের সূত্র প্রয়োগ করে পাই,

I  = /frac{1}{8}  = cos^2 θ × cos^2 θ ⇒ cos^2 θ =  /frac{1}{2}

.. θ = 45°

নম্বর বণ্টনঃ

I /frac{1}{8} =  cos^2 θ × cos^2 θ ; সূত্রের জন্য ০২ নম্বর।

মান বসানোর জন্য ০১ নম্বর।

θ = 45° নির্ণয়ের জন্য ০৭ নম্বর।

[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
13,1085.jpg,10.0,1084.0,"a + b = 5 - 1 = 4 mm
C_{eq} = (\frac{1}{C_1} + \frac{1}{C_2})^{-1}
= (\frac{a}{\epsilon_0 A} + \frac{b}{\epsilon_0 A})^{-1} = (\frac{a+b}{\epsilon_0 A})^{-1}
= \frac{a+b}{\epsilon_0 A}
= \frac{8.854 \times 10^{-12} \times 200 \times 10^{-4}}{4 \times 10^{-3}}
= 4.43 \times 10^{-11} F

নম্বর বণ্টনঃ
a + b = 4 mm; নির্ণয় করার জন্য ০২ নম্বর।
C_{eq} = \frac{\epsilon_0 A}{a+b}; নির্ণয় করার জন্য ০৪ নম্বর।
C_{eq} = 4.43 \times 10^{-11} F; নির্ণয় করার জন্য ০৪ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Physics
14,1086.jpg,10.0,,"AS = −mlk/T₁₀₀ + mswln(T₀/T₁₀₀) + mlf/T₀ + msiceln(T−₁₀/T₀)
= 0.02 × 2268000/(100+273) + 0.02 × 4200 × ln(273/(100+273)) − 0.02 × 336000/273 + 0.02 × 2100 × ln(263/273) = −174.01 JK⁻¹ (Ans.)

নম্বর বণ্টনঃ

AS = −mlk/T₁₀₀ + mswln(T₀/T₁₀₀) + mlf/T₀ + msiceln(T−₁₀/T₀) ; নির্ণয়ের জন্য ০৩ নম্বর।

মান বসানোর জন্য ০২ নম্বর।

AS = −174.01 JK⁻¹ ; নির্ণয়ের জন্য ০৫ নম্বর।

[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
15,1087.jpg,10.0,,"ধরি, প্রাথমিক অবস্থায় গোলকদ্বয়ে চার্জ + q1 3 - q2
/kq1q2/r^2 = 0.144 ⇒ q1q2 = /0.144 × 0.5^2/{9 × 10^9} = 4 × 10^-12
ধাতব তার দ্বারা যুক্ত করার পর চার্জ /q1-q2/2, /q1-q2/2 [: আয়তন সমান, ব্যাসার্ধ সমান তাই, ধারকত্ব সমান এবং চার্জও সমান]
k (/q1-q2/2)^2/r^2 = 0.081
(q1 - q2)^2 = /0.081 × 4 × 0.5^2/{9 × 10^9} = 9 × 10^-12
q1 - q2 = 3 × 10^-6
q1 + q2 = √(q1 – q2)^2 + 4q1q2 = 5 × 10^-6
q₁ = 4 × 10^-6C এবং q2 = 1 × 10^-6C
প্রাথমিক অবস্থায় আধান + 4 × 10^-6C এবং -1 × 10^-6C
নম্বর বণ্টনঃ
q1q2 = 4 × 10^-12; নির্ণয়ের জন্য ০২ নম্বর।
q1 - q2 = 3 × 10^-6; নির্ণয়ের জন্য ০২ নম্বর।
q1 + q2 = 5 × 10^-6; নির্ণয়ের জন্য ০২ নম্বর।
q1 = 4 × 10^-6C; নির্ণয়ের জন্য ০১ নম্বর।
q2 = 1 × 10^-6C; নির্ণয়ের জন্য ০১ নম্বর।
প্রাথমিক অবস্থায় আধান + 4 × 10^-6C এবং -1 × 10^-6C; নির্ণয়ের জন্য (১+২) = ০২ নম্বর।
বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Physics
16,1088.jpg,10.0,,"(i) K = \frac{Q_1}{W} => Q_1 = \frac{250}{4.6} = 54.348 J

(ii) \frac{Q_1}{Q_2} = \frac{T_1}{T_2} => T_1 = \frac{250}{250 + 54.348} (273 + 25) => T_1 = 244.786 K

.. ঠান্ডা প্রকোষ্ঠের তাপমাত্রা T₁ = 244.786 K বা - 28.214°C.

নম্বর বণ্টনঃ

K = \frac{Q_1}{W} ; সূত্রের জন্য ০১ নম্বর।
মান বসানোর জন্য ০১ নম্বর।
Q_1 = 54.348 J; নির্ণয়ের জন্য ০৩ নম্বর।

\frac{Q_1}{Q_2} = \frac{T_1}{T_2}; সূত্রের জন্য ০১ নম্বর।
মান বসানোর জন্য ০১ নম্বর।
T_1 = 244.786 K; নির্ণয়ের জন্য ০৩ নম্বর।

[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
17,1089.jpg,10.0,,"No = 10¹⁰
N = (10¹⁰ - 9 × 10⁵)
T₁ = 100 days
₂
N = N₀e⁻λt
⇒ t = -1/λ ln (N/N₀) = -T₁/0.693 ln (N/N₀) = 0.013 days = 0.31 h

নম্বর বণ্টনঃ
N = N₀e⁻λt; সূত্রের জন্য ০১ নম্বর।
t = -1/λ ln (N/N₀) নির্ণয়ের জন্য ০৩ নম্বর।
মান বসানোর জন্য ০১ নম্বর।
t = 0.31h নির্ণয়ের জন্য ০৫ নম্বর।
বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।",Physics
18,1090.jpg,10.0,,"E = φ + K_max ⇒ \frac{hc}{λ} = \frac{hc}{λ_0} + K_max

⇒ K_max = hc(\frac{1}{λ} - \frac{1}{λ_0}) = 9.94 × 10^{-19}

⇒ \frac{1}{2}mv^2 = 9.94 × 10^{-19}

⇒ v = 1.47 × 10^6 ms^{-1}

নম্বর বণ্টনঃ

\frac{hc}{λ} = \frac{hc}{λ_0} + K_max; লেখার জন্য ০৩ নম্বর।

K_max = 9.94 × 10^{-19}; নির্ণয় করার জন্য ০৪ নম্বর।

v = 1.47 × 10^6 ms^{-1}; নির্ণয় করার জন্য ০৩ নম্বর।

[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
15,1339.jpg,10.0,,"ধরি, প্রতিটি গোলকের চার্জ Q।
এখন, 8 × (⁴⁄₃π)r³ = (⁴⁄₃π)R³; R = 2r ... .. (i)
আমরা জানি, V =  /fraction{1}{4πε₀} × /fraction{q}{r}
বড় ফোঁটার বিভব V' এবং প্রতিটি ছোট ফোঁটার বিভব V হলে, /fraction{V'}{V} = /fraction{q}{q} × (/fraction{r}{R}) = /fraction{q}{q} × (/fraction{r}{2r}) = /fraction{8}{2} = 4
:: V' = 4V = 4 × 220V = 880V (Ans.)
নম্বর বণ্টনঃ
R = 2r; নির্ণয়ের জন্য ০২ নম্বর।
V = /fraction{1}{4πε₀} × /fraction{q}{r}; সূত্রের জন্য ০১ নম্বর।
মান বসানোর জন্য ০১ নম্বর।
/fraction{V'}{V} = 4; নির্ণয়ের জন্য ০৩ নম্বর।
V = 880V; নির্ণয়ের জন্য ০৩ নম্বর।
[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
16,1340.jpg,10.0,,"T1 = 86400 - x = √(L1/L2)
T2 = 86400

=> 86400 - x = √(101L1/100)
L2 = L1 + L1 অর্থ 1% = 101L1/100

=> 86400 - x = √(100/101) => 86400 × √(100/101) = 86400 - x
x = 428.79 s

নম্বর বর্ণনঃ
86400 - x = √(L1/(101L1/100)) : নির্দিষ্টের জন্য ০১ নম্বর।
x = 428.79 s : নির্দিষ্টের জন্য ০২ নম্বর।
বিঃদ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কাটা যাবে।",Physics
17,1341.jpg,10.0,,"সমোষ্ণ প্রসারণে কৃতকাজ, W₁ = nRT (V₂/V₁)γ⁻¹; এখন, PV = nRT ⇒ n = PV/RT = (10⁶×0.001)/(8.314×300) = 0.4 mole.
সুতরাং, W₁ = nRT(V₂/V₁)γ⁻¹ = 0.4 × 8.314 × 300(1/2)¹⋅⁴⁻¹ = 691.54J.
এখন রুদ্ধতাপীয় প্রক্রিয়ায় T₁V₁γ⁻¹ = T₂V₂γ⁻¹ ⇒ T₂ = T₁(V₁/V₂)γ⁻¹ = 300 × (1/2)¹⋅⁴⁻¹ = 227.357K
রুদ্ধতাপীয় প্রক্রিয়ায় কৃতকাজ, W₂ = nR/(γ⁻¹)(T₁ - T₂) = 0.4×8.314/(1.4⁻¹)(300 - 227.357) = 603.95J
মোট কৃতকাজ, W₁ + W₂ = 1295.49J
নম্বর বণ্টনঃ
n = 0.4 mole; নির্ণয়ের জন্য ০২ নম্বর।
T₂ = 227.357K; নির্ণয়ের জন্য ০৩ নম্বর।
মোট কৃতকাজ = 1295.49J; নির্ণয়ের জন্য ০৫ নম্বর।
[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
18,1342.jpg,10.0,,"2gm<sup>235</sup>U = \frac{2}{92} × 6.02 × 10<sup>23</sup> টি পরমাণু = 51.234 × 10<sup>20</sup> টি পরমাণু
1 টি পরমাণু = 200 × 1.6 × 10<sup>-13</sup>J .. 51.234 × 10<sup>20</sup> টি পরমাণু = 200 × 1.6 × 10<sup>-13</sup> × 51.234 × 10<sup>20</sup>
= 1.6395 × 10<sup>11</sup>J = \frac{1.6335× 10<sup>11</sup>}{3.6× 10<sup>6</sup>} = 45541.33 kWh
নির্গত শক্তির পরিমাণ = 45541.33 kWh (Ans.)
নম্বর বণ্টনঃ
2gm<sup>235</sup>U = 51.234 × 10<sup>20</sup> টি পরমাণু; নির্ণয় করার জন্য ০৪ নম্বর।
92
নির্গত শক্তির পরিমাণ= 45541.33 kWh; নির্ণয় করার জন্য ০৬ নম্বর।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
19,1343.jpg,10.0,,"আমরা জানি, আপেক্ষিক আর্দ্রতা R = \frac{f}{F} × 100%
দেওয়া আছে, 26°C তাপমাত্রায় সম্পৃক্ত জলীয় বাষ্পের চাপ = 25.21 mm
26°C তাপমাত্রায় বর্তমান জলীয় বাষ্পের চাপ = fi, এখন R = \frac{f_i}{F} × 100% ⇒ fi = \frac{70}{100} × 25.21 = 17.647 mm
এখন, 18°C তাপমাত্রায় সম্পৃক্ত জলীয় বাষ্পের চাপ ff = 15.48 mm
অর্থাৎ বর্তমান বাষ্প চাপ > সম্পৃক্ত বাষ্প চাপ। সুতরাং কিছু বাষ্প ঘনীভূত হবে।
এখন জলীয় বাষ্পের ভর বাষ্পচাপের সমানুপাতিক।
সুতরাং ঘনীভূত হবে = \frac{f_i - f_f}{f_i} = \frac{17.647 - 15.48}{17.647} × 100% = 12.28% (Ans.)
নম্বর বণ্টনঃ
26°C তাপমাত্রায় বর্তমান জলীয় বাষ্পের চাপ, fi = 17.647 mm; নির্ণয় করার জন্য ০৩ নম্বর।
18°C তাপমাত্রায় সম্পৃক্ত জলীয় বাষ্পের চাপ ff = 15.48 mm; নির্ণয় করার জন্য ০৩ নম্বর।
ঘনীভূত হবে = 12.28%; নির্ণয় করার জন্য ০৪ নম্বর।",Physics
20,1345.jpg,10.0,1344.0,"কণাটির উপর মহাকর্ষ বল = \frac{GMm_1}{R^3} = 6.673 \times 10^{-11} \times \frac{10^4 \times 0.5}{1^3} \times m_1 = 3.3365 \times 10^{-7} m_1 N

নম্বর বণ্টনঃ

কণাটির উপর মহাকর্ষ বল = \frac{GMm_1}{R^3} ; লেখার জন্য ০৩ নম্বর।

সঠিকভাবে মান বসানোর জন্য ০৪ নম্বর।

মহাকর্ষ বল = 3.3365 × 10^{-7} m_1 N ; নির্ণয় করার জন্য ০৩ নম্বর।

বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।",Physics
21,1346.jpg,10.0,,"(a) দশম উজ্জ্বল ডোরার দূরত্ব,  Δx = \frac{ndλ}{a} = \frac{10×2×5000×10^{-10}}{0.1×10^{-3}} = 0.1 m (Ans.)
(b) দশম উজ্জ্বল ডোরার কৌণিক ব্যবধান θ হলে, asin θ = nλ
⇒ θ = sin⁻¹(\frac{nλ}{a}) = sin⁻¹(\frac{10×5000×10^{-10}}{0.1×10^{-3}}) = 2.87° (প্রায়) (Ans.)
নম্বর বণ্টনঃ
Δx = \frac{ndλ}{a} ; সূত্রের জন্য ০২ নম্বর।
Δx = 0.1 m; নির্ণয়ের জন্য ০৩ নম্বর।
asin θ = nλ; সূত্রের জন্য ০২ নম্বর।
θ = 2.87° (প্রায়); নির্ণয়ের জন্য ০৩ নম্বর।
[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
22,1347.jpg,10.0,,"দেওয়া আছে, Y = 2 × 10<sup>11</sup> Nm<sup>-2</sup>
σ = 0.25
/fraction{1}{L} = 15% = 0.15
d = 2 × 10<sup>-3</sup> m = 2 mm
r = /fraction{d}{2} = 1 × 10<sup>-3</sup> m
আমরা জানি, F = /fraction{YAI}{L}
= 2 × 10<sup>11</sup> × π × (1 × 10<sup>-3</sup>)<sup>2</sup> × 0.15
= 94247.78 N = 94.24778 kN (Ans.)
আবার, আমরা জানি, σ = /fraction{Δd × L}{d × L}
⇒ Δd = σ × d × /fraction{1}{L} = 0.25 × 2 × 10<sup>-3</sup> × 0.15
⇒ Δd = 7.5 × 10<sup>-5</sup> m
:. তারের ব্যাস কমে যাবে, Δd = 7.5 × 10<sup>-5</sup> m (Ans.)
নম্বর বণ্টনঃ
F = 94.24778 kN; নির্ণয়ের জন্য ০৫ নম্বর।
Δd = 7.5 × 10<sup>-5</sup> m; নির্ণয়ের জন্য ০৫ নম্বর।
[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
23,1348.jpg,10.0,,"m₁ = 2kg, u₂ = 0ms⁻¹, V₁ = \frac{u₁}{4}; V₁ = \frac{m₁-m₂}{m₁+m₂}u₁
⇒ \frac{1}{4} = \frac{2-m₂}{2+m₂}; m₂ = 1.2 kg (Ans.)
নম্বর বণ্টনঃ
V₁ = \frac{m₁-m₂}{m₁+m₂}u₁; লেখার জন্য ০৫ নম্বর।
m₂ = 1.2 kg; নির্ণয় করার জন্য ০৫ নম্বর।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
24,1350.jpg,10.0,1349.0,"নোড 'A' তে I<sub>5Ω</sub> = 3 + 2 = 5A [বি:দ্র: ধারকে কোনো তড়িৎ প্রবাহিত হবে না] এছাড়াও, I<sub>1Ω</sub> = 5 A
নোড 'B' তে 2A = I<sub>3Ω</sub> + 1 A
⇒ I<sub>3Ω</sub> = 1 A ⇒ I<sub>DB</sub> = 1A
V<sub>AB</sub> = V<sub>5Ω</sub> + V<sub>1Ω</sub> + V<sub>3Ω</sub> = (5+1)×5 + 3 × 1 = 33 V
E = \frac{1}{2}CV<sub>AB</sub><sup>2</sup> = \frac{1}{2} × 4 × 10<sup>-6</sup> × 33<sup>2</sup>
= 2.178 × 10<sup>-3</sup> J (Ans.)
নম্বর বণ্টনঃ
V<sub>AB</sub> = 33 V; নির্ণয়ের জন্য ০৪ নম্বর।
E = \frac{1}{2}CV<sub>AB</sub><sup>2</sup>; সূত্রের জন্য ০২ নম্বর।
E = 2.178 × 10<sup>-3</sup>J; নির্ণয়ের জন্য ০৪ নম্বর।
[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
25,1352.jpg,10.0,1351.0,"ধরা যাক, ma ভরের একটি স্থির বস্তু বিস্ফোরিত হয়ে mb = mc = 1 kg ভরের দুইটি খন্ডে বিভক্ত হলো
এবং Vb = 0.6 c 3 vc = -0.6c বেগে দূরে সরে গেল।
শক্তির নিত্যতা অনুযায়ী, Ea = Eb+ Ec ⇒ (ma)oc2 = /fraction{2x (mb)oc²}{√1-(0.6)²} = /fraction{5}{2}(mb)oc²
⇒ (ma)o = /fraction{5}{2}(mb)o = /fraction{5}{2} × 1 kg = 2.5 kg (Ans.)
নম্বর বণ্টনঃ
Ea = /fraction{5}{2}(mb)oc²; নির্ণয় করার জন্য ০৫ নম্বর।
(ma)o = 2.5 kg ; নির্ণয় করার জন্য ০৫ নম্বর।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]
বিকল্প:
ধরি, m = 1kg ভরের দুটি বস্তু কোনো প্রসঙ্গ কাঠামোর সাপেক্ষে x বেগে পরস্পর বিপরীত দিকে যাচ্ছে।
.. ভেক্টর সংযোগ সূত্র অনুযায়ী, একটির সাপেক্ষ আরেকটির বেগ, u = /fraction{u+v}{1+/fraction{uv}{c²}} = /fraction{2x}{1+/fraction{x²}{c²}} ⇒ 0.6c = /fraction{2x}{1+/fraction{x²}{c²}} ∴ x = 1 × 10⁸ or, 9 × 10⁸
(অবাস্তব)
:: 1kg বস্তুদ্বয়ের বেগ x = 1 × 10⁸ or, c ms⁻¹
.. শক্তির নিত্যতা অনুযায়ী, E total = E1 + E2 [মূল বস্তুর ভর Mo ধরে]
⇒ Moc² = /fraction{mc²}{√1-(/fraction{1}{3})²} + /fraction{mc²}{√1-(/fraction{1}{3})²} = /fraction{3}{√2}m
.: Mo = 2.12132 kg (Ans.)
বিকল্প নম্বর বণ্টনঃ",Physics
26,1353.jpg,10.0,,"n = 12
m = 50 kg
g = 9.8 ms⁻²
s = 160 m
t = (1 × 60 + 10) s = 70s
P = Fv
F = nmg = 12 × 50 × 9.8 N = 5880 N
v = \frac{s}{t} = \frac{160 m}{70 s} = \frac{16}{7} ms⁻¹
P = Fv = (5880 × \frac{16}{7}) W
= 13440 W = \frac{13440}{746} HP = 18.02 HP
F = 5880N
v = \frac{16}{7} ms⁻¹
P = 18.02 HP",Physics
27,1354.jpg,10.0,,"(\frac{I_C}{I_B})_{CE} = 70 \implies I_C = 70I_B \implies I_E = I_B + I_C \implies I_E = 71I_B \implies I_B = \frac{8.8}{71} = \frac{44}{355} mA = 0.124 mA \quad [\beta = (\frac{I_C}{I_B})_{CE}]
এবং I_C = 70 \times \frac{44}{355} = \frac{616}{71} mA = 8.676 mA \quad :: (\frac{I_C}{I_E})_{CB} = \alpha = \frac{\beta}{1+\beta} = 0.986 (Ans.)
নম্বর বণ্টনঃ
I_B = 0.124 mA; নির্ণয়ের জন্য ০৩ নম্বর।
I_C = 8.676 mA; নির্ণয়ের জন্য ০৩ নম্বর।
(\frac{I_C}{I_E})_{CB} = 0.986; নির্ণয়ের জন্য ০৪ নম্বর।
[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
1,1414.jpg,2.0,1413.0,"2L = 2m :: L = 100 cm ; d = 0.8 × 10⁻¹ cm ; cos θ = 0.01/√1²+0.01² = 9.999 × 10⁻³

⇒ T = YAL/L ⇒ T = πd²/4 × Y × √L²+x²-L/L = 5.0264 N

2Tcos θ = mg ⇒ m = 2Tcos θ/g = 10.26 g [Ans.]

নম্বর বণ্টনঃ

cos θ = 9.999 × 10⁻³; নির্ণয় করার জন্য ০২ নম্বর।

T = πd²/4 × Y × √L²+x²-L/L ; লেখার জন্য ০৩ নম্বর।

T = 5.0264 N; নির্ণয় করার জন্য ০২ নম্বর।

m = 10.26 g; নির্ণয় করার জন্য ০৩ নম্বর।

[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
2,1415.jpg,10.0,,"P = (4.9 × 10<sup>5</sup> – 10<sup>5</sup>) Pa = 390000 Pa
ΔV = (4000 – 3999)cc = 1cc  V = 4000 cc
BΔV = P  =>  B = \frac{PV}{ΔV} = 1.56 × 10<sup>9</sup> Nm<sup>-2</sup> [Ans.]

নম্বর বণ্টনঃ
P = 390000 Pa ; নির্ণয় করার জন্য ০৪ নম্বর।
B = \frac{PV}{ΔV} ; সূত্র লেখার জন্য ০৩ নম্বর।
B = 1.56 × 10<sup>9</sup> Nm<sup>-2</sup> ; নির্ণয় করার জন্য ০৩ নম্বর।
বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও সূত্রের জন্য বরাদ্দকৃত নম্বর পাবে।",Physics
3,1417.jpg,10.0,1416.0,"S
h
θ
mgh = \frac{1}{2}mv_0^2 + \frac{1}{2}Iω^2
⇒ mgh = \frac{1}{2}mv_0^2 + \frac{1}{2} × \frac{2}{3}ma^2 × \frac{v_0^2}{a^2}
⇒ gh = \frac{5}{6}\frac{v_0^2}{g}
.. h = \frac{5}{6}\frac{v_0^2}{g}
.. s = h cosecθ = \frac{5v_0^2}{6g}cosecθ (Ans.)
নম্বর বণ্টনঃ
mgh = \frac{1}{2}mv_0^2 + \frac{1}{2}Iω^2 ; সূত্রের জন্য ০১ নম্বর।
মান বসানোর জন্য ০১ নম্বর।
h = \frac{5}{6} × \frac{v_0^2}{g} ; নির্ণয়ের জন্য ০৩ নম্বর।
s = h cosecθ ; সূত্রের জন্য ০১ নম্বর।
মান বসানোর জন্য ০১ নম্বর।
s = \frac{5v_0^2}{6g}cosecθ ; নির্ণয়ের জন্য ০৩ নম্বর।
[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
4,1419.jpg,2.0,1418.0,"পুরো রিংটির ভর M = 0.1 × 2πr = 0.8886 kg
⇒ I = m₁r² + m₂r² + m₃r² + m₄r² + Mr² = 18.7772 kgm² [Ans.]
নম্বর বণ্টনঃ
M = 0.8886 kg নির্ণয় করার জন্য ০২ নম্বর।
I = m₁r² + m₂r² + m₃r² + m₄r² + Mr² সূত্র লেখার জন্য ০৩ নম্বর।
I = 18.7772 kgm² নির্ণয় করার জন্য ০৫ নম্বর।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
5,1421.jpg,0.0,1420.0,"সাম্যাবস্থায়, F cos θ = fs
μs (mg - Fsin θ) = F cos θ
⇒ F cos θ + F μssin θ = μs mg
⇒ F = \frac{μs mg}{cos θ + μs sin θ}
F সর্বনিম্ন হলে cos θ + μs sin θ বৃহত্তম হবে।
.. \frac{d}{dθ} (cos θ + μs sin θ) = 0 ⇒ - sin θ + μs cos θ = 0 ⇒ tan θ = μs
.. θ = tan⁻¹ 0.5 = 26.57°
∴ Fmin = \frac{0.5 × 5 × 9.8}{cos (tan⁻¹ 0.5) + 0.5 × sin (tan⁻¹ 0.5)} = 21.913 N (Ans.)
নম্বর বণ্টনঃ
F = \frac{μs mg}{cos θ + μs sin θ} ; সূত্রের জন্য ০১ নম্বর।
θ = 26.57° ; নির্ণয়ের জন্য ০৪ নম্বর।
Fmin = 21.913 N ; নির্ণয়ের জন্য ০৫ নম্বর।
[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
6,1422.jpg,10.0,,"গড়িয়ে পড়ার সময় গোলকের, সিলিন্ডারের এবং রিং এর জড়তার ভ্রামক যথাক্রমে  /frac{2}{5}Mr², /frac{1}{2}Mr², Mr²
:: τ = Ia হলে, F = mgsin θ হলে, τ = r.mgsin θ
টর্ক সবার জন্যই সমান।

∴ αs = /frac{τ}{/frac{2}{5}Mr²} = /frac{5 τ}{2 Mr²}

αc = /frac{τ}{/frac{1}{2}Mr²} = /frac{2 τ}{Mr²}

αr = /frac{τ}{Mr²}

এখানে, αs > αc > αr : গোলকের ত্বরণ বেশি।

নম্বর বণ্টনঃ

গোলকের, সিলিন্ডারের এবং রিং এর জড়তার ভ্রামক যথাক্রমে /frac{2}{5}Mr², /frac{1}{2}Mr², Mr² লেখার জন্য ০৩ নম্বর।

αG = /frac{5 τ}{2 Mr²} নির্ণয় করার জন্য ০২ নম্বর।

αc = /frac{2 τ}{Mr²} নির্ণয় করার জন্য ০২ নম্বর।

αr = /frac{τ}{Mr²} নির্ণয় করার জন্য ০২ নম্বর।

αG > αc > αr : গোলকের ত্বরণ বেশি বের করার জন্য ০১ নম্বর।",Physics
8,1423.jpg,9.0,,"A = √(A² + B²) = 5 cm
x = 5(\frac{3}{5} × sin(\frac{π}{6}) + \frac{4}{5}cos(\frac{π}{6})) = 5sin(\frac{π}{6} + tan^{-1}\frac{4}{3})
2s সময়ে বেগ, v = 5 × \frac{π}{6}cos(\frac{π}{6} × 2 + tan^{-1}\frac{4}{3}) = -1.03 cms^{-1} [Ans.]
নম্বর বণ্টনঃ
A = 5 cm; নির্ণয় করার জন্য ০২ নম্বর।
x = 5sin(\frac{π}{6} + tan^{-1}\frac{4}{3}); নির্ণয় করার জন্য ০৪ নম্বর।
v = -1.03 cms^{-1}; নির্ণয় করার জন্য ০৪ নম্বর।
*** রেডিয়ান Mode -এ Solve করা আবশ্যক। ***
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
9,1424.jpg,10.0,,"Crms = √(3RT/M) = √(3 * 8.314 * 273) / (28 * 10^-3) = 493.14 ms^-1

λ = 1 / √(2πnσ^2) = 1 / √(2π * (PNA/RT) * NA * σ^2) = 5.23 * 10^-8 m

t = λ / Crms = (5.23 * 10^-8) / 493.14 = 1.06 * 10^-10 s (Ans.)

নম্বর বণ্টনঃ

Crms = 493.14 ms^-1; নির্ণয়ের জন্য ০৩ নম্বর।
λ = 5.23 × 10^-8 m; নির্ণয়ের জন্য ০৩ নম্বর।
t = 1.06 × 10^-10 s; নির্ণয়ের জন্য ০৪ নম্বর।

[বিঃদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Physics
10,1425.jpg,10.0,,"শক্তির সংরক্ষণশীলতা নীতি অনুযায়ী,
-f × h × 2 = 1 × 5.28 (19² – 20²) [সর্বোচ্চ উচ্চতা = h ]
                      2     9.8
⇒ fh = 5.2531 ... (i)
আবার, 1 × 5.28 × 20² = (5.28 + f)h
        2     9.8
⇒ 5.28h + fh = 107.7551
⇒ 5.28h + 5.2531 = 107.7551 [(i) নং হতে]
.:. h = 19.41 .. f = 0.27 N [Ans.]
নম্বর বণ্টনঃ
fh = 5.2531 ; নির্ণয় করার জন্য ০৪ নম্বর ।
5.28h + fh = 107.7551 ; নির্ণয় করার জন্য ০৪ নম্বর ।
h = 19.41, f = 0.27 N ; লেখার জন্য (০১× ০২)=০২ নম্বর ।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Physics
